172,133
21,120
29,151
172,85
133,172
149,172
88,172
21,85
39,172
122,29
95,172
22,22
100,172
50,172
164,172
172,66
83,20
84,23
100,29
100,170
29,73
172,144
21,134
28,103
110,173
35,23
40,172
20,21
73,29
171,29
20,22
81,172
96,20
171,101
83,23
168,172
23,40
84,21
20,142
104,170
21,23
22,83
170,140
136,172
53,29
172,60
172,44
135,172
20,46
114,172
170,50
142,27
131,172
172,32
42,172
110,172
20,57
60,29
23,72
20,34
172,131
19,161
90,23
172,39
150,29
20,23
96,22
172,31
133,29
91,29
60,24
20,32
172,62
168,29
172,112
72,171
20,89
79,23
120,20
20,90
90,29
22,113
21,108
172,103
20,60
172,138
68,172
19,131
121,29
29,106
96,172
80,24
172,172
43,20
102,29
23,50
156,172
112,29
82,27
80,22
106,29
61,19
172,154
172,93
172,106
172,34
34,24
21,63
21,123
63,172
111,172
29,94
70,171
83,24
172,132
105,29
64,29
77,29
67,29
20,135
172,78
66,172
172,124
29,118
21,135
142,29
131,20
172,97
172,142
85,172
156,29
57,29
33,20
98,172
143,172
36,172
83,172
90,20
172,155
150,172
24,150
78,29
89,172
172,160
29,103
67,172
158,29
19,25
172,98
172,72
29,81
21,59
19,44
20,96
72,172
172,104
172,129
61,172
172,122
172,153
21,109
29,92
80,21
63,23
104,20
21,163
172,81
22,140
90,21
172,82
44,29
165,172
138,172
61,21
70,29
112,171
94,172
23,23
148,28
172,134
172,135
172,151
29,93
170,172
172,96
21,50
82,26
132,29
21,30
20,77
141,172
159,29
25,19
172,46
54,29
44,172
29,102
153,29
148,29
146,172
146,29
22,44
57,172
71,29
20,44
29,101
172,53
82,24
101,29
133,22
60,26
31,23
152,172
111,20
24,22
114,25
25,21
113,24
134,29
165,29
117,22
21,105
115,172
145,29
142,172
20,111
104,29
74,29
21,80
82,22
147,29
72,29
172,123
106,20
56,172
172,73
172,150
172,61
163,172
61,20
89,29
130,172
172,33
63,24
82,25
29,144
172,141
112,172
20,78
172,170
172,128
172,91
151,172
172,75
102,172
82,172
29,104
97,172
20,24
23,22
81,20
64,172
21,52
75,172
112,22
172,76
21,111
172,121
172,52
144,29
82,23
112,20
109,172
82,20
172,92
172,67
172,168
20,143
20,42
107,20
51,172
20,129
172,45
172,162
172,88
45,24
114,24
20,61
45,20
19,111
116,172
20,52
20,88
93,172
28,94
172,125
171,112
147,172
92,29
24,84
92,22
20,48
172,116
162,172
22,160
62,20
172,79
21,151
172,84
99,29
172,127
145,172
172,77
58,29
172,65
106,172
84,172
38,172
137,172
20,25
161,29
124,172
60,20
171,172
21,130
172,143
172,161
63,22
21,103
22,53
172,40
23,85
140,172
172,126
20,124
29,100
21,156
58,172
135,29
172,71
172,80
21,101
103,172
29,160
21,67
172,89
20,133
172,94
22,75
111,21
53,172
110,23
75,29
172,164
90,172
22,100
81,29
172,139
29,98
20,125
164,29
100,171
171,131
172,166
172,163
172,50
80,23
149,29
21,70
169,29
24,25
21,112
87,172
81,23
99,172
59,29
172,87
71,172
170,29
92,172
55,172
172,70
51,29
171,133
172,47
24,24
80,29
172,83
23,53
21,40
86,172
112,23
45,172
55,29
19,105
24,82
20,31
24,20
152,29
20,110
172,156
60,21
20,151
140,171
172,157
76,172
157,29
123,172
104,172
21,154
123,29
29,96
69,172
20,112
90,22
59,172
21,110
60,172
172,49
21,146
54,172
22,41
29,107
172,86
91,172
43,172
20,80
20,159
172,165
100,22
29,154
141,171
172,63
91,21
172,171
29,134
110,20
28,95
24,23
172,30
21,62
20,97
166,172
162,29
139,172
29,95
160,29
167,172
166,29
172,74
62,172
111,19
69,29
30,20
172,69
29,108
29,142
172,64
19,130
172,100
84,22
172,140
21,20
117,21
154,29
80,20
60,23
95,23
20,145
116,20
21,92
172,111
172,101
22,102
172,90
20,103
28,105
29,128
29,99
20,84
22,21
20,130
81,19
172,102
83,21
23,21
169,172
73,172
172,130
76,29
105,172
20,35
21,113
74,172
21,170
172,105
20,102
65,172
70,172
79,29
172,55
113,20
121,172
125,172
24,85
92,21
20,136
83,22
140,21
163,29
29,97
21,122
132,172
143,29
100,20
124,29
84,24
167,29
172,95
155,172
101,172
172,42
104,174
81,21
52,172
22,111
108,20
22,20
22,95
56,29
172,113
153,172
172,68
172,29
172,51
52,29
144,172
29,105
29,46
90,24
170,123
41,172
101,171
79,20
29,165
28,101
149,28
82,21
160,172
23,19
155,29
20,20
114,171
24,131
172,114
20,75
20,160
159,172
113,172
114,23
172,115
172,99
20,27
103,29
21,61
50,29
134,172
151,29
20,123
172,54
23,71
35,22
